Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
dispute;0,303059343434343;0,728178451178451;0,548300084175084;0,343576344086022;0,707845698924731;0,549848709677419;0,346427422859626;0,704108648413733;0,551739895697523;0,219;0,75;0,585
aim;0,62217537717051;0,483188795900939;0,623253600910902;0,609969899200556;0,490937400069517;0,606291101842197;0,604037942122186;0,495106350482315;0,599556993569132;0,481;0,569;0,567
pupil;0,674611111111111;0,409777777777778;0,496388888888889;0,681363636363636;0,403636363636364;0,476;0,6715;0,3995;0,5035;0,729;0,406;0,368
advancement;0,79177;0,575255;0,81827;0,795042857142857;0,572807142857143;0,798578571428571;0,807354545454545;0,591509090909091;0,794990909090909;0,776;0,65;0,839
advance;0,681897378369915;0,536848406433771;0,691960243115245;0,703054208405745;0,529363407495479;0,696828012937073;0,703908180286631;0,539490039368939;0,700893208339564;0,673;0,472;0,858
gain;0,75059791162125;0,564065993902953;0,719015234243984;0,742061742312295;0,555866698096515;0,70273744902129;0,744842421835958;0,553316966985776;0,704767052891256;0,917;0,64;0,822
produce;0,725191472868217;0,524964341085271;0,636738759689922;0,713975163398693;0,512675816993464;0,632044444444445;0,716241666666667;0,517389583333333;0,635602083333333;0,908;0,737;0,836
harvest;0,671408718649643;0,473361858408063;0,574030214132524;0,670186085607138;0,460122462175094;0,567373507478771;0,66036023054755;0,472014409221902;0,56784213896894;0,781;0,353;0,548
choose;0,672321653189578;0,504228212039533;0,611040431266846;0,659953623188406;0,513913043478261;0,609776811594203;0,645128571428571;0,504178571428571;0,596078571428571;0,615;0,542;0,648
mail;0,541814685314685;0,466996503496503;0,564244755244755;0,564785714285714;0,444166666666666;0,544333333333333;0,567678571428569;0,442392857142854;0,539249999999996;0,615;0,231;0,548
miserable;0,200856569594792;0,523440665754069;0,312750118932297;0,189968580594165;0,522246757871453;0,294280610392913;0,198348952766787;0,51687211692478;0,299000996699921;0,062;0,461;0,188
land;0,527481176509984;0,384764811164651;0,527020778412483;0,541464162476585;0,376168658187913;0,529158335798087;0,54384246330111;0,3716597028285;0,52109112065879;0,582;0,26;0,616
dish;0,599580816336108;0,359631459411665;0,407249283852164;0,592879764648737;0,374433053868598;0,40216321786139;0,604500269496379;0,389352892273635;0,410195214033061;0,552;0,255;0,264
board;0,568474329501916;0,339207662835249;0,513358876117497;0,566877272727273;0,336063636363636;0,510336363636364;0,572914062499996;0,331960937499998;0,50382552083333;0,592;0,255;0,385
place;0,611507959543022;0,370749524347328;0,524388226887905;0,599852352675883;0,370323236024782;0,522070993325599;0,599776640808477;0,375303969809485;0,527341451627418;0,573;0,261;0,398
location;0,586154829724227;0,385506278733792;0,53698786138384;0,569007347538652;0,377835505164194;0,519338742894393;0,568614411393805;0,36928932925531;0,513420373501845;0,615;0,375;0,546
pit;0,434097448867953;0,434929610508692;0,430961873150101;0,424767417052603;0,459312476810465;0,436704737131133;0,424103329856436;0,455842750948947;0,436090014323816;0,408;0,396;0,278
pig;0,383296296296296;0,461537037037037;0,322648148148148;0,39735;0,4333;0,32365;0,4245;0,4142;0,3403;0,343;0,368;0,324
bit;0,446321340870366;0,439030350940057;0,418968141165803;0,452291104487637;0,421312472188405;0,404814214348684;0,443620052910053;0,413531957671958;0,402027989417989;0,427;0,31;0,225
