Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
agreement;0;0;0;0;0;0;0;0;0;0,76;0,44;0,736
accident;0;0;0;0;0;0;0;0;0;0,125;0,908;0,336
accumulator;0,48;0,425;0,442;0,48;0,425;0,442;0,48;0,425;0,442;NA;NA;NA
acoustic level;0,508;0,667333333333333;0,706;0,507999999999908;0,667333333333213;0,705999999999872;0,508;0,667333333333333;0,706;NA;NA;NA
sound level;0,508;0,667333333333333;0,706;0,507999999999908;0,667333333333213;0,705999999999872;0,508;0,667333333333333;0,706;NA;NA;NA
noise level;0,508;0,667333333333333;0,706;0,507999999999908;0,667333333333213;0,705999999999872;0,508;0,667333333333333;0,706;NA;NA;NA
loudness;0;0;0;0;0;0;0;0;0;0,35;0,582;0,62
sound pressure level;0,508;0,667333333333333;0,706;0,507999999999908;0,667333333333213;0,705999999999872;0,508;0,667333333333333;0,706;NA;NA;NA
intensity;0;0;0;0;0;0;0;0;0;0,622;0,93;0,952
acoustic;0,611;0,33;0,509;0,611;0,33;0,509;0,611;0,33;0,509;NA;NA;NA
deed;0;0;0;0;0;0;0;0;0;0,52;0,32;0,592
management;0,301098870056497;0,520923728813559;0,482202683615819;0,349953271028036;0,503672897196261;0,514794392523363;0,460777777777776;0,463666666666666;0,59485185185185;NA;NA;NA
advertisement;0;0;0;0;0;0;0;0;0;0,6;0,566;0,539
advice;0,696556497175141;0,376313559322034;0,55849081920904;0,675037383177569;0,38726168224299;0,572364485981307;0,699888888888888;0,378333333333332;0,582259259259258;NA;NA;NA
agricultural pest;0,188;0,68;0,452;0,188;0,68;0,452;0,188;0,68;0,452;NA;NA;NA
agriculture;0;0;0;0;0;0;0;0;0;0,64;0,357;0,465
air;0,634105426516391;0,370415798464295;0,467323046415586;0,617616963486817;0,379250483246046;0,480447536152199;0,61289922791161;0,398803259616376;0,442087023464518;NA;NA;NA
aircraft;0;0;0;0;0;0;0;0;0;0,646;0,644;0,691
aerodrome;0,729;0,684;0,682;0,729;0,684;0,682;0,729;0,684;0,682;NA;NA;NA
alarm;0,365976031862875;0,669844470131401;0,649349248371948;0,355929697739861;0,677866941413022;0,647777077275055;0,411126914879446;0,636158951645131;0,656008791794325;NA;NA;NA
alluvion;0,226181818181818;0,779818181818182;0,596545454545455;0,218526315789474;0,779052631578947;0,601368421052632;0,236571428571425;0,780857142857132;0,589999999999992;NA;NA;NA
flooding;0,262545454545455;0,783454545454546;0,573636363636364;0,260631578947368;0,783263157894737;0,574842105263158;0,26514285714285;0,783714285714263;0,571999999999984;NA;NA;NA
amphibian;0,479;0,346;0,445;0,479;0,346;0,445;0,479;0,346;0,445;NA;NA;NA
analysis;0;0;0;0;0;0;0;0;0;0,729;0,448;0,705
angling;0;0;0;0;0;0;0;0;0;0,625;0,408;0,5
fishing;0,625;0,408;0,5;0,625;0,408;0,5;0,625;0,408;0,5;NA;NA;NA
animal husbandry;0,724;0,404;0,4535;0,724;0,404;0,4535;0,724;0,404;0,4535;NA;NA;NA
animal manure;0,25;0,471;0,241;0,25;0,471;0,241;0,25;0,471;0,241;NA;NA;NA
animal;0;0;0;0;0;0;0;0;0;0,521;0,51;0,513
nursery;0;0;0;0;0;0;0;0;0;0,894;0,406;0,389
plant nursery;0,888190476190476;0,411333333333333;0,381285714285714;0,882909090909081;0,416181818181813;0,374272727272723;0,884615384558511;0,414615384588308;0,376538461514527;NA;NA;NA
distribution area;0,590595572976712;0,392932211205903;0,593789716393821;0,582098705501614;0,411127831715207;0,635318770226533;0,580708661417316;0,413073490813641;0,641530183727026;NA;NA;NA
ambit;0,590595572976712;0,392932211205903;0,593789716393821;0,582098705501614;0,411127831715207;0,635318770226533;0,580708661417316;0,413073490813641;0,641530183727026;NA;NA;NA
artificial lake;0,531;0,276;0,462;0,531;0,276;0,462;0,531;0,276;0,462;NA;NA;NA
ash;0;0;0;0;0;0;0;0;0;0,26;0,21;0,207
public house;0,509142857142857;0,557285714285714;0,477571428571429;0,5064;0,5494;0,4786;0,508;0,554;0,478;NA;NA;NA
pub;0;0;0;0;0;0;0;0;0;0,592;0,637;0,446
beer parlour;0,509142857142857;0,557285714285714;0,477571428571429;0,5064;0,5494;0,4786;0,508;0,554;0,478;NA;NA;NA
free-base;0,6435;0,39675;0,58325;0,6435;0,39675;0,58325;0,6435;0,39675;0,58325;NA;NA;NA
establish;0;0;0;0;0;0;0;0;0;0,708;0,5;0,688
found;0;0;0;0;0;0;0;0;0;0,833;0,446;0,49
freebase;0,6435;0,39675;0,58325;0,6435;0,39675;0,58325;0,6435;0,39675;0,58325;NA;NA;NA
base;0;0;0;0;0;0;0;0;0;0,635;0,298;0,553
basis;0;0;0;0;0;0;0;0;0;0,602;0,26;0,426
battery;0;0;0;0;0;0;0;0;0;0,48;0,425;0,442
bay;0;0;0;0;0;0;0;0;0;0,719;0,365;0,569
beach;0;0;0;0;0;0;0;0;0;0,885;0,529;0,455
plague;0;0;0;0;0;0;0;0;0;0,083;0,596;0,355
oppress;0;0;0;0;0;0;0;0;0;0,186;0,654;0,555
beef cattle;0,729;0,42;0,519;0,729;0,42;0,519;0,728999999957567;0,419999999975553;0,51899999996979;NA;NA;NA
bee;0;0;0;0;0;0;0;0;0;0,52;0,509;0,309
beetle;0,22136479609375;0,607554462925176;0,35542235762706;0,220988335249001;0,606521234198748;0,354817913725608;0,221594355561693;0,608184508360207;0,355790937314307;NA;NA;NA
bearing;0;0;0;0;0;0;0;0;0;0,571;0,367;0,474
comportment;0,570708292349293;0,345406963323873;0,539644133487542;0,572035124108365;0,350026790056937;0,540674077514468;0,57477919695579;0,360396953793021;0,543484634148749;NA;NA;NA
bicycle;0,6017109375;0,33615625;0,4175234375;0,59728125;0,344875;0,40803125;0,604499999999998;0,330666666666665;0,423499999999998;NA;NA;NA
bike;0,6017109375;0,33615625;0,4175234375;0,600234375;0,3390625;0,414359375;0,604499999999998;0,330666666666665;0,423499999999998;NA;NA;NA
cycle;0,591375;0,3565;0,395375;0,588421875;0,3623125;0,389046875;0,593999999999997;0,351333333333332;0,400999999999998;NA;NA;NA
black coal;0,36;0,241;0,34;0,36;0,241;0,34;0,36;0,241;0,34;NA;NA;NA
blood;0;0;0;0;0;0;0;0;0;0,219;0,684;0,585
boating;0,841;0,47;0,72;0,841;0,47;0,72;0,841;0,47;0,72;NA;NA;NA
boiler;0;0;0;0;0;0;0;0;0;0,561;0,59;0,509
book;0;0;0;0;0;0;0;0;0;0,802;0,21;0,606
accounting;0;0;0;0;0;0;0;0;0;0,552;0,39;0,677
accountancy;0,52;0,214;0,592;0,52;0,214;0,592;0,52;0,214;0,592;NA;NA;NA
border;0,528895663992501;0,364122085056458;0,571669540532832;0,526711348166249;0,362451697960681;0,569713676271587;0,504837323535768;0,376236672206736;0,492385401696467;NA;NA;NA
crevice;0;0;0;0;0;0;0;0;0;0,361;0,471;0,275
anal cleft;0,3315;0,548;0,3375;0,3315;0,548;0,3375;0,3315;0,548;0,3375;NA;NA;NA
butt-crack;0,3315;0,548;0,3375;0,3315;0,548;0,3375;0,3315;0,548;0,3375;NA;NA;NA
butt crack;0,3315;0,548;0,3375;0,3315;0,548;0,3375;0,3315;0,548;0,3375;NA;NA;NA
buttcrack;0,3315;0,548;0,3375;0,3315;0,548;0,3375;0,3315;0,548;0,3375;NA;NA;NA
boron;0;0;0;0;0;0;0;0;0;0,441;0,37;0,375
botanical;0;0;0;0;0;0;0;0;0;0,66;0,259;0,491
botanic;0,66;0,259;0,491;0,66;0,259;0,491;0,66;0,259;0,491;NA;NA;NA
sovereign state;0,559699891371363;0,351717154516896;0,660940635917912;0,561102222222222;0,351988888888889;0,670907777777777;0,565840531561443;0,365126245847162;0,669621262458448;NA;NA;NA
nation;0;0;0;0;0;0;0;0;0;0,594;0,443;0,821
brook;0,568600845202713;0,480432413874377;0,552960308191406;0,549924448380836;0,493846792308216;0,55088866781525;0,5565115110843;0,510050313729761;0,555230771682901;NA;NA;NA
drake;0;0;0;0;0;0;0;0;0;0,467;0,411;0,452
marsh;0;0;0;0;0;0;0;0;0;0,302;0,358;0,277
bog;0;0;0;0;0;0;0;0;0;0,302;0,361;0,365
belly;0;0;0;0;0;0;0;0;0;0,51;0,388;0,387
stomach;0;0;0;0;0;0;0;0;0;0,367;0,402;0,438
bedbug;0,221376757589888;0,607587292266109;0,355441562953439;0,221001625571605;0,606557710616652;0,354839252610005;0,221594804429322;0,608185740315494;0,355791658014227;NA;NA;NA
bug;0,221396092895083;0,607640359651577;0,355472607635697;0,22104482044007;0,606676262597701;0,354908606103687;0,221595506579383;0,608187667425907;0,355792785383324;NA;NA;NA
hemipterous insect;0,221379029784775;0,607593528497745;0,355445211179707;0,221008271026241;0,606575949630684;0,354849922523179;0,22159486774993;0,608185914104275;0,355791759681521;NA;NA;NA
building;0,617;0,449444444444444;0,643111111111111;0,6995;0,5075;0,6845;0,6995;0,5075;0,6845;NA;NA;NA
business;0,618053210469412;0,524320439498306;0,623256879577311;0,638164046772605;0,517348738595965;0,612846618409217;0,645511338885056;0,510332735425794;0,606714670083019;NA;NA;NA
cable;0;0;0;0;0;0;0;0;0;0,583;0,245;0,434
costly;0;0;0;0;0;0;0;0;0;0,316;0,65;0,642
expensive;0;0;0;0;0;0;0;0;0;0,323;0,54;0,53
carbon;0;0;0;0;0;0;0;0;0;0,604;0,36;0,35
cartography;0,6543;0,3232;0,5265;0,673777777777778;0,312222222222222;0,511222222222222;0,673777777777778;0,312222222222222;0,511222222222222;NA;NA;NA
catastrophe;0,082;0,892;0,433;0,082;0,892;0,433;0,082;0,892;0,433;NA;NA;NA
catchment area;0,496874999996466;0,394124999997197;0,403999999997126;0,495499998955237;0,383249999191916;0,416499999121808;0,483666666584759;0,418999999929043;0,401333333265368;NA;NA;NA
basin;0,496874999999264;0,394124999999416;0,403999999999401;0,495499999784476;0,3832499998333;0,416499999818838;0,483666666645262;0,418999999981457;0,401333333315572;NA;NA;NA
basement;0;0;0;0;0;0;0;0;0;0,388;0,5;0,268
cell;0;0;0;0;0;0;0;0;0;0,541;0,375;0,465
ceramics;0;0;0;0;0;0;0;0;0;0,573;0,25;0,373
crockery;0;0;0;0;0;0;0;0;0;0,552;0,216;0,327
earthenware;0;0;0;0;0;0;0;0;0;0,552;0,21;0,32
board;0;0;0;0;0;0;0;0;0;0,592;0,255;0,385
circuit board;0,543;0,253;0,4468;0,546;0,249;0,4495;0,546;0,249;0,4495;NA;NA;NA
circuit card;0,543;0,253;0,4468;0,546;0,249;0,4495;0,546;0,249;0,4495;NA;NA;NA
map;0;0;0;0;0;0;0;0;0;0,561;0,229;0,463
child;0,7995;0,4145;0,378;0,799894736842105;0,417105263157895;0,370105263157895;0,798666666666667;0,409;0,394666666666667;NA;NA;NA
boy;0,797;0,398;0,428;0,796736842105263;0,396263157894737;0,433263157894737;0,795333333333333;0,387;0,461333333333333;NA;NA;NA
childhood;0;0;0;0;0;0;0;0;0;0,865;0,413;0,307
chimney;0,604;0,36;0,3735;0,604;0,36;0,3735;0,604;0,36;0,3735;NA;NA;NA
pipe;0;0;0;0;0;0;0;0;0;0,541;0,34;0,33
church;0;0;0;0;0;0;0;0;0;0,708;0,198;0,61
church building;0,612;0,269;0,66;0,612;0,269;0,66;0,612;0,269;0,66;NA;NA;NA
city;0,573857142857143;0,394285714285714;0,637285714285714;0,582692307692308;0,376384615384615;0,654692307692308;0,548333333333333;0,446;0,587;NA;NA;NA
classification;0;0;0;0;0;0;0;0;0;0,583;0,423;0,613
cleanser;0;0;0;0;0;0;0;0;0;0,604;0,353;0,433
apparel;0;0;0;0;0;0;0;0;0;0,698;0,435;0,453
clothing;0;0;0;0;0;0;0;0;0;0,75;0,343;0,407
clothes;0,709182692307692;0,368336538461538;0,417009615384615;0,687782608695652;0,360695652173913;0,410304347826087;0,69435;0,3641;0,41315;NA;NA;NA
garments;0,679548076923077;0,327009615384615;0,391028846153846;0,615347826086956;0,304086956521739;0,370913043478261;0,63505;0,3143;0,37945;NA;NA;NA
dress;0;0;0;0;0;0;0;0;0;0,76;0,3;0,345
attire;0;0;0;0;0;0;0;0;0;0,742;0,388;0,483
garment;0;0;0;0;0;0;0;0;0;0,531;0,333;0,38
coast;0;0;0;0;0;0;0;0;0;0,719;0,396;0,458
seaside;0;0;0;0;0;0;0;0;0;0,887;0,52;0,508
coating;0;0;0;0;0;0;0;0;0;0,62;0,44;0,596
cladding;0,62;0,44;0,596;0,62;0,44;0,596;0,62;0,44;0,596;NA;NA;NA
cipher;0;0;0;0;0;0;0;0;0;0,49;0,414;0,5
coke;0;0;0;0;0;0;0;0;0;0,404;0,461;0,397
cold;0;0;0;0;0;0;0;0;0;0,398;0,538;0,348
chill;0;0;0;0;0;0;0;0;0;0,837;0,206;0,482
colour;0,656344827586207;0,319724137931034;0,416068965517241;0,6672;0,3216;0,4224;0,66725;0,31625;0,42475;NA;NA;NA
color;0;0;0;0;0;0;0;0;0;0,786;0,28;0,402
compaction;0;0;0;0;0;0;0;0;0;0,531;0,471;0,582
compensation;0;0;0;0;0;0;0;0;0;0,775;0,469;0,598
conservation;0;0;0;0;0;0;0;0;0;0,832;0,401;0,606
contamination;0;0;0;0;0;0;0;0;0;0,125;0,61;0,375
cork;0;0;0;0;0;0;0;0;0;0,347;0,25;0,281
bottle stopper;0,347;0,25;0,281;0,347;0,25;0,281;0,347;0,25;0,281;NA;NA;NA
bottle cork;0,347;0,25;0,281;0,347;0,25;0,281;0,347;0,25;0,281;NA;NA;NA
cost;0;0;0;0;0;0;0;0;0;0,365;0,42;0,439
coverage;0;0;0;0;0;0;0;0;0;0,767;0,413;0,629
covering;0;0;0;0;0;0;0;0;0;0,615;0,382;0,583
craft;0;0;0;0;0;0;0;0;0;0,76;0,321;0,539
criminality;0;0;0;0;0;0;0;0;0;0,122;0,863;0,58
crime;0,122;0,863;0,58;0,122;0,863;0,58;0,122;0,863;0,58;NA;NA;NA
crossing place;0,428986232650502;0,313989923198736;0,369988126062205;0,428995610733892;0,313996787343688;0,369996214385874;0,428995610733892;0,313996787343688;0,369996214385874;NA;NA;NA
crop;0;0;0;0;0;0;0;0;0;0,615;0,26;0,5
breeding;0;0;0;0;0;0;0;0;0;0,667;0,481;0,61
civilisation;0,753;0,304;0,675;0,753;0,304;0,675;0,753;0,304;0,675;NA;NA;NA
civilization;0,753;0,304;0,675;0,753;0,304;0,675;0,753;0,304;0,675;NA;NA;NA
feather;0;0;0;0;0;0;0;0;0;0,677;0,208;0,144
plumage;0;0;0;0;0;0;0;0;0;0,656;0,286;0,284
feathers;0,659739347161923;0,245534169480624;0,228087795465509;0,659450196078431;0,245803921568627;0,225105098039216;0,658457875457875;0,245875457875458;0,226765567765568;NA;NA;NA
cyclone;0;0;0;0;0;0;0;0;0;0,416;0,796;0,673
dam;0,374999992834554;0,384999992643476;0,362999993063848;0,374999999999994;0,384999999999993;0,362999999999994;0,374999999999994;0,384999999999993;0,362999999999994;NA;NA;NA
plug;0;0;0;0;0;0;0;0;0;0,531;0,356;0,473
power plug;0,531;0,356;0,473;0,531;0,356;0,473;0,531;0,356;0,473;NA;NA;NA
electrical plug;0,531;0,356;0,473;0,531;0,356;0,473;0,531;0,356;0,473;NA;NA;NA
damage;0;0;0;0;0;0;0;0;0;0,059;0,726;0,403
debt;0;0;0;0;0;0;0;0;0;0,204;0,598;0,336
choice;0;0;0;0;0;0;0;0;0;0,745;0,52;0,664
conclusion;0,6225;0,492;0,5945;0,6225;0,492;0,5945;0,6225;0,492;0,5945;NA;NA;NA
decontamination;0;0;0;0;0;0;0;0;0;0,611;0,538;0,573
decree;0;0;0;0;0;0;0;0;0;0,552;0,478;0,746
deer;0;0;0;0;0;0;0;0;0;0,583;0,375;0,292
caribou;0;0;0;0;0;0;0;0;0;0,562;0,452;0,342
demand;0,497960346534017;0,530998228706307;0,5044961008026;0,525260661017438;0,524315686696088;0,533768765806722;0,500708480498844;0,529271607913425;0,509167712200742;NA;NA;NA
desert;0;0;0;0;0;0;0;0;0;0,469;0,279;0,389
detection;0,55425;0,453;0,555375;0,55425;0,453;0,555375;0,55425;0,453;0,555375;NA;NA;NA
dictionary;0;0;0;0;0;0;0;0;0;0,62;0,25;0,598
diffusion;0,57;0,583;0,651;0,57;0,583;0,651;0,57;0,583;0,651;NA;NA;NA
directive;0;0;0;0;0;0;0;0;0;0,604;0,53;0,918
command;0;0;0;0;0;0;0;0;0;0,427;0,79;0,849
ailment;0;0;0;0;0;0;0;0;0;0,146;0,734;0,277
disease;0;0;0;0;0;0;0;0;0;0,041;0,539;0,333
illness;0;0;0;0;0;0;0;0;0;0,098;0,717;0,211
malady;0;0;0;0;0;0;0;0;0;0,19;0,686;0,304
dissolution;0;0;0;0;0;0;0;0;0;0,204;0,464;0,349
chasm;0,268998559817482;0,644844317695708;0,362201368886354;0,294212740442269;0,594384707631792;0,349680289729936;0,294212740442269;0,594384707631792;0,349680289729936;NA;NA;NA
ditch;0,299676044488806;0,630297561671182;0,377266333951233;0,310789562047296;0,607299275675155;0,371370365040532;0,310789562047296;0,607299275675155;0,371370365040532;NA;NA;NA
abyss;0,268998559817482;0,644844317695708;0,362201368886354;0,294212740442269;0,594384707631792;0,349680289729937;0,294212740442269;0,594384707631793;0,349680289729937;NA;NA;NA
paper;0;0;0;0;0;0;0;0;0;0,52;0,123;0,293
dosage;0,265;0,642;0,566;0,264999999876857;0,641999999701669;0,565999999736985;0,265;0,642;0,566;NA;NA;NA
bill;0;0;0;0;0;0;0;0;0;0,396;0,402;0,535
drainage;0;0;0;0;0;0;0;0;0;0,219;0,354;0,307
drought;0;0;0;0;0;0;0;0;0;0,133;0,353;0,267
drouth;0,229842105263158;0,275526315789474;0,285526315789474;0,190499999999997;0,306999999999993;0,277999999999994;0,225;0,2794;0,2846;NA;NA;NA
aridness;0,181421052631579;0,314263157894737;0,276263157894737;0,161749999999998;0,329999999999997;0,272499999999997;0,179;0,3162;0,2758;NA;NA;NA
powder;0,51;0,269;0,2;0,51;0,269;0,2;0,51;0,269;0,2;NA;NA;NA
powdre;0,51;0,269;0,2;0,51;0,269;0,2;0,51;0,269;0,2;NA;NA;NA
dust;0,51;0,269;0,2;0,51;0,269;0,2;0,51;0,269;0,2;NA;NA;NA
cloth;0,635;0,19;0,345;0,635;0,19;0,345;0,635;0,19;0,345;NA;NA;NA
dwelling;0,739210526315789;0,227421052631579;0,550263157894737;0,758;0,249;0,55925;0,738999999956985;0,236333333319577;0,55633333330095;NA;NA;NA
apartment;0,739210526315789;0,227421052631579;0,550263157894737;0,758;0,249;0,55925;0,738999999956985;0,236333333319577;0,55633333330095;NA;NA;NA
issue;0;0;0;0;0;0;0;0;0;0,316;0,819;0,351
concern;0;0;0;0;0;0;0;0;0;0,25;0,734;0,463
economics;0;0;0;0;0;0;0;0;0;0,625;0,481;0,632
economic science;0,6406;0,4656;0,5985;0,664;0,4425;0,54825;0,703;0,404;0,4645;NA;NA;NA
economy;0,6406;0,4656;0,5985;0,664;0,4425;0,54825;0,703;0,404;0,4645;NA;NA;NA
education;0;0;0;0;0;0;0;0;0;0,896;0,275;0,84
effect;0;0;0;0;0;0;0;0;0;0,57;0,518;0,608
clout;0;0;0;0;0;0;0;0;0;0,584;0,636;0,704
ball;0,47748224852071;0,453497041420118;0,453029585798816;0,472488888888888;0,449404444444444;0,44176;0,495671641791011;0,445044776119368;0,501761194029821;NA;NA;NA
egg;0,433494082840237;0,471499013806706;0,371009861932939;0,431829629629629;0,470134814814814;0,367253333333333;0,439557213930144;0,468681592039587;0,387253731343101;NA;NA;NA
ballock;0,433494082840237;0,471499013806706;0,371009861932939;0,431829629629629;0,470134814814814;0,367253333333333;0,439557213930144;0,468681592039587;0,387253731343101;NA;NA;NA
bollock;0,433494082840237;0,471499013806706;0,371009861932939;0,431829629629629;0,470134814814814;0,367253333333333;0,439557213930144;0,468681592039587;0,387253731343101;NA;NA;NA
electronics;0;0;0;0;0;0;0;0;0;0,708;0,545;0,574
employment;0,489822908204712;0,403917140536149;0,488070674248578;0,519218181818182;0,4249;0,547454545454545;0,525107142857143;0,430839285714286;0,539589285714286;NA;NA;NA
application software;0,594;0,571;0,736;0,594;0,571;0,736;0,594;0,571;0,736;NA;NA;NA
applications software;0,594;0,571;0,736;0,594;0,571;0,736;0,594;0,571;0,736;NA;NA;NA
app;0,594;0,571;0,736;0,594;0,571;0,736;0,594;0,571;0,736;NA;NA;NA
enforcement;0;0;0;0;0;0;0;0;0;0,594;0,571;0,736
application program;0,594;0,571;0,736;0,594;0,571;0,736;0,594;0,571;0,736;NA;NA;NA
ambiance;0,526;0,4275;0,406;0,526;0,4275;0,406;0,525999999999996;0,427499999999997;0,405999999999997;NA;NA;NA
entourage;0;0;0;0;0;0;0;0;0;0,491;0,567;0,467
environment;0,526;0,4275;0,406;0,526;0,4275;0,406;0,525999999999996;0,427499999999997;0,405999999999997;NA;NA;NA
device;0,69;0,527;0,541;0,708333333333333;0,516333333333333;0,594;0,69;0,527;0,541;NA;NA;NA
corrosion;0,312;0,77;0,465;0,312;0,77;0,465;0,312;0,77;0,465;NA;NA;NA
ethical;0,658;0,296;0,731;0,658;0,296;0,731;0,658;0,296;0,731;NA;NA;NA
appraisal;0;0;0;0;0;0;0;0;0;0,417;0,667;0,682
estimate;0;0;0;0;0;0;0;0;0;0,719;0,469;0,517
assessment;0;0;0;0;0;0;0;0;0;0,75;0,623;0,658
experiment;0;0;0;0;0;0;0;0;0;0,479;0,72;0,675
blow;0,334866396050762;0,762485053701398;0,669256940015724;0,323567323767066;0,744687412928392;0,651353336584007;0,346262312078797;0,713477090561072;0,634589942975635;NA;NA;NA
explode;0;0;0;0;0;0;0;0;0;0,277;0,885;0,773
exposé;0,681299601839435;0,448133961761718;0,52312291118637;0,682497466676825;0,478998222033992;0,55399794364683;0,682497466676825;0,478998222033992;0,553997943646829;NA;NA;NA
exhibition;0,681368644819858;0,448179375709217;0,523175924522673;0,68249904864162;0,478999332306719;0,553999227761842;0,68249904864162;0,478999332306719;0,553999227761842;NA;NA;NA
display;0;0;0;0;0;0;0;0;0;0,677;0,325;0,4
exhibit;0;0;0;0;0;0;0;0;0;0,688;0,633;0,708
fabric;0;0;0;0;0;0;0;0;0;0,635;0,19;0,345
family;0,737712328767123;0,342527397260274;0,672575342465753;0,717444444444444;0,330777777777778;0,654444444444444;0,747909090909091;0,326181818181818;0,656545454545455;NA;NA;NA
dynasty;0;0;0;0;0;0;0;0;0;0,725;0,588;0,936
famine;0,083;0,554;0,328;0,083;0,554;0,328;0,083;0,554;0,328;NA;NA;NA
estate;0;0;0;0;0;0;0;0;0;0,653;0,385;0,647
fee;0;0;0;0;0;0;0;0;0;0,354;0,386;0,556
fen;0,2714;0,4406;0,2922;0,278;0,4445;0,3065;0,278;0,4445;0,3065;NA;NA;NA
acre;0,644020618556701;0,366164948453608;0,360103092783505;0,665037037037037;0,353703703703704;0,364592592592593;0,650181818181674;0,334727272727193;0,420363636363552;NA;NA;NA
cinematographic film;0,812236111111111;0,514958333333333;0,533013888888889;0,811374999999033;0,51687499999941;0,530374999999346;0,810599999874922;0,518599999922699;0,527999999916237;NA;NA;NA
corporation;0;0;0;0;0;0;0;0;0;0,429;0,332;0,873
enterprise;0;0;0;0;0;0;0;0;0;0,76;0,392;0,754
company;0,609471066234198;0,43790200685379;0,657152284787567;0,595099456032895;0,404900201310661;0,68875452948987;0,606869058295916;0,387993721973057;0,672504035874394;NA;NA;NA
house;0;0;0;0;0;0;0;0;0;0,587;0,135;0,533
establishment;0;0;0;0;0;0;0;0;0;0,69;0,398;0,631
business firm;0,623210152319171;0,49612885812197;0,666307469255367;0,621157065147557;0,491414314472952;0,67082207564141;0,622838436899417;0,488999103139008;0,668500576553485;NA;NA;NA
fishery;0;0;0;0;0;0;0;0;0;0,574;0,503;0,519
blister;0;0;0;0;0;0;0;0;0;0,407;0,538;0,402
flora;0;0;0;0;0;0;0;0;0;0,833;0,324;0,567
flow;0;0;0;0;0;0;0;0;0;0,696;0,316;0,464
flowing;0,529857142857143;0,446;0,485571428571429;0,5785;0,41025;0,4845;0,539333333333333;0,441666666666667;0,491333333333333;NA;NA;NA
electric current;0,449;0,537;0,559;0,449;0,537;0,559;0,449;0,537;0,559;NA;NA;NA
running;0;0;0;0;0;0;0;0;0;0,73;0,858;0,442
bloom;0;0;0;0;0;0;0;0;0;0,816;0,453;0,587
blossom;0,708121112929624;0,398324058919804;0,432409165302782;0,746102564102334;0,435589743589611;0,469487179487026;0,744692307692308;0,452307692307692;0,498153846153846;NA;NA;NA
fog;0;0;0;0;0;0;0;0;0;0,51;0,213;0,26
food;0,748599018003273;0,424008183306056;0,494717403164212;0,776904761903019;0,44909523809423;0,519190476189313;0,768461538461538;0,452538461538461;0,527769230769231;NA;NA;NA
footpath;0;0;0;0;0;0;0;0;0;0,677;0,321;0,473
forecast;0;0;0;0;0;0;0;0;0;0,783;0,419;0,698
foresight;0;0;0;0;0;0;0;0;0;0,68;0,482;0,64
prediction;0;0;0;0;0;0;0;0;0;0,562;0,635;0,585
prevision;0,541333333333333;0,592;0,599666666666667;0,531;0,5705;0,607;0,531;0,5705;0,607;NA;NA;NA
forest;0;0;0;0;0;0;0;0;0;0,729;0,27;0,435
timber;0,494;0,182;0,373;0,494;0,182;0,373;0,494;0,182;0,373;NA;NA;NA
freeze;0;0;0;0;0;0;0;0;0;0,191;0,406;0,481
flammable;0;0;0;0;0;0;0;0;0;0,216;0,8;0,715
combustible;0;0;0;0;0;0;0;0;0;0,386;0,65;0,75
fungus;0;0;0;0;0;0;0;0;0;0,388;0,337;0,173
fur;0;0;0;0;0;0;0;0;0;0,583;0,392;0,315
furnace;0;0;0;0;0;0;0;0;0;0,429;0,529;0,5
moving;0;0;0;0;0;0;0;0;0;0,479;0,673;0,358
article of furniture;0,479;0,673;0,358;0,479;0,673;0,358;0,479;0,673;0,358;NA;NA;NA
mobile;0;0;0;0;0;0;0;0;0;0,615;0,569;0,481
cell phone;0,606636363636364;0,463909090909091;0,503;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
cellphone;0,606636363636364;0,463909090909091;0,503;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
cellular phone;0,586454545454545;0,411;0,498636363636364;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
handphone;0,586454545454545;0,411;0,498636363636364;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
cellular mobile;0,586454545454545;0,411;0,498636363636364;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
cellular telephone;0,586454545454545;0,411;0,498636363636364;0,6058;0,4108;0,5254;0,6035;0,4245;0,51125;NA;NA;NA
garden;0;0;0;0;0;0;0;0;0;0,77;0,23;0,456
genetic;0;0;0;0;0;0;0;0;0;0,562;0,288;0,726
genetics;0;0;0;0;0;0;0;0;0;0,552;0,46;0,574
germ;0;0;0;0;0;0;0;0;0;0,265;0,421;0,302
bud;0,604;0,164;0,333;0,603999945375613;0,163999985168213;0,332999969884237;0,603999999999451;0,163999999999851;0,332999999999697;NA;NA;NA
cannabis;0;0;0;0;0;0;0;0;0;0,271;0,5;0,564
grass;0;0;0;0;0;0;0;0;0;0,604;0,164;0,333
ganja;0,604;0,164;0,333;0,604;0,164;0,333;0,604;0,164;0,333;NA;NA;NA
gravel;0;0;0;0;0;0;0;0;0;0,39;0,37;0,332
green vegetable;0,551;0,12;0,289;0,551;0,12;0,289;0,551;0,12;0,289;NA;NA;NA
